brandName_0_lang,brandName_0_value,brandName_1_lang,brandName_1_value,brandName_2_lang,brandName_2_value,gpcCode,gtin,netContent_0_measurementUnitCode,netContent_0_quantity,netContent_1_measurementUnitCode,netContent_1_quantity,netContent_2_measurementUnitCode,netContent_2_quantity,netContent_3_measurementUnitCode,netContent_3_quantity,netContent_4_measurementUnitCode,netContent_4_quantity,status,targetMarketCountryCode_0,targetMarketCountryCode_1,targetMarketCountryCode_2,tradeItemDescription_0_lang,tradeItemDescription_0_value,tradeItemDescription_1_lang,tradeItemDescription_1_value,tradeItemDescription_2_lang,tradeItemDescription_2_value,tradeItemImageUrl_0_lang,tradeItemImageUrl_0_value,tradeItemImageUrl_1_lang,tradeItemImageUrl_1_value,tradeItemImageUrl_2_lang,tradeItemImageUrl_2_value
en-US,Align,,,,,10000468,00037000919964,1N,50,,,,,,,,,ACTIVE,US,,,en-US,"Align Digestive Health Prebiotic + Probiotic, Dietary Supplement, 50 Gummies",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80324548_master_preview,,,,
en-US,Align,,,,,10000468,00037000939528,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"Align Probiotic, 24/7 Digestive Support, Probiotic Supplement, 14 Capsules",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80324240_master_preview,,,,
en-US,Align,,,,,10000468,00037000939535,1N,56,,,,,,,,,ACTIVE,US,,,en-US,"Align Probiotic, 24/7 Digestive Support, Probiotic Supplement, 56 Capsules",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80324276_master_preview,,,,
en-US,Align,,,,,10000468,00037000953586,1N,28,,,,,,,,,ACTIVE,US,,,en-US,"Align Probiotic 14 Day Supply Resistance Formula, Survives Antibiotic Use, Probiotic Supplement, 28 Capsules",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80323153_master_preview,,,,
en-US,Align,,,,,10000468,00037000954507,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"Align Probiotic 7 Day Supply Resistance Formula, Survives Antibiotic Use, Probiotic Supplement, 14 Capsules",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80323606_master_preview,,,,
en-US,Align,,,,,10000468,00037000961680,1N,24,,,,,,,,,ACTIVE,US,,,en-US,"Align Probiotic Supplement, 24/7 Digestive Support, Chewables, Banana Strawberry, 24 Chewable Tablets",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80314525_master_preview,,,,
en-US,Always,,,,,10000376,00037000029205,1N,45,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads Without Wings Scented, 45 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319957_master_preview,,,,
en-US,Always,,,,,10000376,00037000029236,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Scented, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319834_master_preview,,,,
en-US,Always,,,,,10000376,00037000029243,1N,32,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Scented, 32 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319835_master_preview,,,,
en-US,Always,,,,,10000376,00037000029250,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads With Wings Scented, 14 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319850_master_preview,,,,
en-US,Always,,,,,10000376,00037000029267,1N,28,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads With Wings Scented, 28 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319851_master_preview,,,,
en-US,Always,,,,,10000483,00037000075509,1N,108,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 108 Count, Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308080_master_preview,,,,
en-US,Always,,,,,10000376,00037000075530,1N,38,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 4 Overnight Pads With Wings Unscented, 38 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319871_master_preview,,,,
en-US,Always,,,,,10000483,00037000107934,1N,72,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 72 Count, Clean Scent, Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308078_master_preview,,,,
en-US,Always,,,,,10000483,00037000107965,1N,120,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 120 Count, Unscented, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308101_master_preview,,,,
en-US,Always,,,,,10000376,00037000110781,1N,24,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 4 Overnight Pads With Wings Scented, 24 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319873_master_preview,,,,
en-US,Always,,,,,10000376,00037000110798,1N,24,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 4 Overnight Pads With Wings Scented, 24 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319986_master_preview,,,,
en-US,Always,,,,,10000573,00037000114314,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"Always Feminine Wipes Fresh & Clean Wipes-to-Go, 20 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80321883_master_preview,,,,
en-US,Always,,,,,10000376,00037000117131,1N,18,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 1 Regular Sanitary Pads with Wings Unscented, 18 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320001_master_preview,,,,
en-US,Always,,,,,10000376,00037000117148,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 2 Super Sanitary Pads with Wings Unscented, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320008_master_preview,,,,
en-US,Always,,,,,10000376,00037000117162,1N,36,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 1 Regular Sanitary Pads with Wings Unscented, 36 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320003_master_preview,,,,
en-US,Always,,,,,10000376,00037000117179,1N,32,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 2 Super Sanitary Pads with Wings Unscented, 32 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320011_master_preview,,,,
en-US,Always,,,,,10000483,00037000142157,1N,100,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 100 Count, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308062_master_preview,,,,
en-US,Always,,,,,10000483,00037000142164,1N,80,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 80 Count, Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308079_master_preview,,,,
en-US,Always,,,,,10000483,00037000171102,1N,68,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 68 Count, Extra Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308088_master_preview,,,,
en-US,Always,,,,,10000483,00037000171119,1N,30,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 30 Count, Clean Scent, Extra Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308083_master_preview,,,,
en-US,Always,,,,,10000376,00037000179023,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 5 Extra Heavy Overnight Pads With Wings Unscented, 20 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80325134_master_preview,,,,
en-US,Always,,,,,10000483,00037000196556,1N,240,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 240 Count, Unscented, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308106_master_preview,,,,
en-US,Always,,,,,10000376,00037000223221,1N,40,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads With Wings Scented, 40 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319853_master_preview,,,,
en-US,Always,,,,,10000376,00037000223238,1N,39,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads Without Wings Scented, 39 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319973_master_preview,,,,
en-US,Always,,,,,10000376,00037000272649,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 2 Super Sanitary Pads Non-Wings Unscented, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320015_master_preview,,,,
en-US,Always,,,,,10000376,00037000272687,1N,32,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 2 Super Sanitary Pads Non-Wings Unscented, 32 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320018_master_preview,,,,
en-US,Always,,,,,10000483,00037000273318,1N,162,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 162 Count, Unscented, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308103_master_preview,,,,
en-US,Always,,,,,10000376,00037000281597,1N,42,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads Without Wings Unscented, 42 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319971_master_preview,,,,
en-US,Always,,,,,10000483,00037000283508,1N,200,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 200 Count, Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308071_master_preview,,,,
en-US,Always,,,,,10000376,00037000299684,1N,64,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Infinity Size 2 Super Sanitary Pads with Wings Unscented, 64 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320014_master_preview,,,,
en-US,Always,,,,,10000376,00037000301653,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 4 Overnight Pads With Wings Unscented, 14 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319867_master_preview,,,,
en-US,Always,,,,,10000376,00037000305620,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads With Wings Unscented, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319960_master_preview,,,,
en-US,Always,,,,,10000376,00037000305637,1N,18,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads With Wings Unscented, 18 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319950_master_preview,,,,
en-US,Always,,,,,10000376,00037000305651,1N,36,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads With Wings Unscented, 36 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319951_master_preview,,,,
en-US,Always,,,,,10000376,00037000305668,1N,32,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads With Wings Unscented, 32 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319961_master_preview,,,,
en-US,Always,,,,,10000376,00037000306559,1N,18,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 18 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319830_master_preview,,,,
en-US,Always,,,,,10000376,00037000306566,1N,36,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 36 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80325119_master_preview,,,,
en-US,Always,,,,,10000376,00037000306573,1N,16,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads With Wings Unscented, 16 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319843_master_preview,,,,
en-US,Always,,,,,10000376,00037000306597,1N,32,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads With Wings Unscented, 32 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319845_master_preview,,,,
en-US,Always,,,,,10000376,00037000306603,1N,36,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Slender Pads With Wings, Unscented, 36 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319825_master_preview,,,,
en-US,Always,,,,,10000376,00037000306627,1N,28,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 4 Overnight Pads With Wings Unscented, 28 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319869_master_preview,,,,
en-US,Always,,,,,10000376,00037000314844,1N,44,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads Without Wings Unscented, 44 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319839_master_preview,,,,
en-US,Always,,,,,10000376,00037000324942,1N,40,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads Without Wings Unscented, 40 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319857_master_preview,,,,
en-US,Always,,,,,10000376,00037000331599,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 2 Super Pads Without Wings Unscented, 20 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319855_master_preview,,,,
en-US,Always,,,,,10000376,00037000349662,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319826_master_preview,,,,
en-US,Always,,,,,10000376,00037000349679,1N,10,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads With Wings Unscented, 10 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319948_master_preview,,,,
en-US,Always,,,,,10000376,00037000349686,1N,8,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads With Wings Unscented, 8 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319958_master_preview,,,,
en-US,Always,,,,,10000376,00037000386018,1N,28,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 4 Overnight Pads Without Wings Unscented, 28 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319987_master_preview,,,,
en-US,Always,,,,,10000376,00037000394082,1N,52,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 3 Extra Long Super Pads With Wings Unscented, 52 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80326340_master_preview,,,,
en-US,Always,,,,,10000376,00037000425212,1N,22,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads Without Wings Unscented, 22 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319970_master_preview,,,,
en-US,Always,,,,,10000483,00037000426837,1N,34,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 34 Count, Extra Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308086_master_preview,,,,
en-US,Always,,,,,10000483,00037000426882,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 20 Count, Unscented, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308104_master_preview,,,,
en-US,Always,,,,,10000483,00037000426899,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 20 Count, Clean Scent, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308105_master_preview,,,,
en-US,Always,,,,,10000483,00037000449164,1N,60,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Regular Daily Liners, 60 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317567_master_preview,,,,
en-US,Always,,,,,10000483,00037000449171,1N,60,,,,,,,,,ACTIVE,US,,,en-US,"Always Thin Daily Liners, 60 Count, Clean Scent, Wrapped, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308094_master_preview,,,,
en-US,Always,,,,,10000483,00037000452751,1N,50,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, Regular 50 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308061_master_preview,,,,
en-US,Always,,,,,10000376,00037000454069,1N,21,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Pure Ultra Thin Super Sanitary Pads With Wings Unscented, 21 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80327333_master_preview,,,,
en-US,Always,,,,,10000376,00037000454076,1N,18,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Pure Ultra thin Overnight Sanitary Pads With Wings Unscented, 18 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80327334_master_preview,,,,
en-US,Always,,,,,10000483,00037000454984,1N,42,,,,,,,,,ACTIVE,US,,,en-US,"Always Thong Daily Liners, 42 Count, Unscented, Regular",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80308111_master_preview,,,,
en-US,Always,,,,,10000483,00037000455813,1N,40,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection Daily Liners, 40 Count, Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317566_master_preview,,,,
en-US,Always,,,,,10000483,00037000491934,1N,30,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection 3-in-1 Daily Liners, 30 Count, Extra Long",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313080_master_preview,,,,
en-US,Always,,,,,10000483,00037000491989,1N,60,,,,,,,,,ACTIVE,US,,,en-US,"Always Xtra Protection 3-in-1 Daily Liners, Extra Long, 60 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80313081_master_preview,,,,
en-US,Always,,,,,10000376,00037000600404,1N,14,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 4 Overnight Pads With Wings Unscented, 14 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319980_master_preview,,,,
en-US,Always,,,,,10000376,00037000661030,1N,48,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads Without Wings Unscented, 48 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319955_master_preview,,,,
en-US,Always,,,,,10000376,00037000661160,1N,22,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads Without Wings Unscented, 22 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319836_master_preview,,,,
en-US,Always,,,,,10000376,00037000663812,1N,24,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 1 Regular Pads Without Wings Unscented, 24 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319954_master_preview,,,,
en-US,Always,,,,,10000376,00037000751311,1N,22,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Radiant Extra Heavy Flow Sanitary Pads Size 3 Light Clean Scent With Wings, 22 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320052_master_preview,,,,
en-US,Always,,,,,10000376,00037000756163,1N,12,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 5 Extra Heavy Overnight Pads With Wings Unscented, 12 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319819_master_preview,,,,
en-US,Always,,,,,10000376,00037000765028,1N,3,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Radiant Extra Heavy Flow Sanitary Pads Size 3 Light Clean Scent With Wings, 3 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320050_master_preview,,,,
en-US,Always,,,,,10000376,00037000765578,1N,42,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Radiant Regular Sanitary Pads Size 1 Light Clean Scent With Wings, 42 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320044_master_preview,,,,
en-US,Always,,,,,10000376,00037000765660,1N,36,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Radiant Heavy Flow Sanitary Pads Size 2 Light Clean Scent With Wings, 36 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320048_master_preview,,,,
en-US,Always,,,,,10000376,00037000768593,1N,11,,,,,,,,,ACTIVE,US,,,en-US,"Always Radiant Pads Size 3 Extra Heavy Flow Sanitary Pads Light Clean Scent With Wings, 11 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80320051_master_preview,,,,
en-US,Always,,,,,10000376,00037000782407,1N,62,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 1 Regular Pads With Wings Unscented, 62 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319833_master_preview,,,,
en-US,Always,,,,,10000376,00037000795131,1N,52,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Radiant Heavy Flow Sanitary Pads Size 2 Light Clean Scent With Wings, 52 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80317665_master_preview,,,,
en-US,Always,,,,,10000376,00037000816041,1N,20,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 5 Extra Heavy Overnight Pads With Wings Scented, 20 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319930_master_preview,,,,
en-US,Always,,,,,10000376,00037000816058,1N,29,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Ultra Thin Size 5 Extra Heavy Overnight Pads With Wings Scented, 29 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319931_master_preview,,,,
en-US,Always,,,,,10000376,00037000816836,1N,60,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 2 Super Pads With Wings Unscented, 60 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319963_master_preview,,,,
en-US,Always,,,,,10000376,00037000816843,1N,48,,,,,,,,,ACTIVE,US,,,en-US,"ALWAYS Maxi Size 4 Overnight Pads With Wings Unscented, 48 Count",,,,,en-US,https://delivery.pgbrandstore.com/api/public/content/fpc_80319985_master_preview,,,,
